COLLEGE,RANK,LOC,CAT,SX,MINOR,NRI,ACDS,EWS,PHASE
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",436365,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",488969,OU,BCB,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",499719,OU,BCB,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",509734,OU,OC,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",525042,OU,BCD,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",541639,OU,SC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",558958,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",592968,OU,BCA,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",624441,OU,OC,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",637595,NL,OC,F,MSM,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",651191,NL,OC,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",682282,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",698093,OU,BCB,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",724541,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",727272,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",733826,OU,OC,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",737989,NL,BCD,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",742190,OU,BCB,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",780897,OU,OC,F,MSM,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",786758,OU,BCD,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",800113,OU,BCE,F,MSM,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",823700,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",861473,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",866195,OU,SC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",871109,OU,OC,F,,NRI,,,P2
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",880595,OU,OC,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",1065228,OU,BCD,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",1092298,OU,ST,F,,NRI,,,P1
"MALLA REDDY MEDICAL COLLEGE FOR WOMEN,SURARAM",1208613,OU,SC,F,,NRI,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,88783,NL,OC,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,93665,NL,OC,F,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,93966,NL,OC,M,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,95149,NL,OC,M,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,95156,NL,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,96042,NL,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,98048,NL,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,99867,NL,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,175102,OU,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,211308,OU,BCD,M,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,226141,OU,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,227376,NL,OC,M,MSM,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,243672,OU,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,253926,OU,OC,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,256381,OU,BCB,M,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,261469,OU,OC,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,265062,OU,ST,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,270602,OU,BCB,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,271838,OU,BCB,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,273973,OU,OC,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,274604,OU,OC,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,276432,OU,OC,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,276766,OU,BCB,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,278037,OU,BCB,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,279883,OU,BCE,M,MSM,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,281539,OU,BCE,F,MSM,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,281821,OU,OC,M,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,281957,OU,OC,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,287154,OU,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,289915,OU,OC,F,,NRI,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,290235,OU,OC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,290630,OU,BCD,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,290764,OU,OC,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,292257,OU,BCB,M,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,297852,OU,BCA,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,300282,OU,OC,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,300920,OU,ST,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,303071,OU,SC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,304518,OU,BCD,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,304860,OU,BCC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,308077,OU,BCB,M,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,308735,OU,BCE,M,MSM,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,310962,OU,OC,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,312188,OU,OC,F,MSM,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,316174,OU,SC,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,317504,OU,OC,F,,,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,317727,OU,BCC,M,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,317990,OU,BCD,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,318180,OU,BCB,F,,,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,320275,OU,SC,F,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,321102,OU,OC,F,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,321785,OU,BCB,F,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,322733,OU,BCC,F,,,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,537961,OU,OC,M,,NRI,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,714016,OU,BCB,F,,NRI,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,777284,NL,OC,M,MSM,NRI,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,796953,NL,OC,M,,NRI,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,868591,OU,BCB,M,,NRI,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,882071,OU,BCD,M,,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,890656,OU,BCD,M,,NRI,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,893404,OU,OC,F,,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,893845,OU,BCB,F,,NRI,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,895905,OU,BCC,F,,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,899970,OU,BCB,F,,NRI,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,901766,OU,SC,M,,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,927530,NL,OC,F,,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,949142,OU,OC,M,,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,1014471,OU,BCD,M,,NRI,,,P2
MEDICITY INSTITUTE OF MEDICAL SCIENCES,1078398,OU,ST,M,,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,1104448,OU,BCE,F,MSM,NRI,,,P3
MEDICITY INSTITUTE OF MEDICAL SCIENCES,1107693,OU,BCD,M,,NRI,,,P1
MEDICITY INSTITUTE OF MEDICAL SCIENCES,1202027,OU,BCB,F,,NRI,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",98605,NL,OC,M,,,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",102707,NL,OC,M,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",102891,NL,OC,F,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",123757,NL,OC,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",130118,NL,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",132556,NL,OC,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",134028,NL,OC,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",134844,NL,OC,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",228947,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",247404,OU,BCB,F,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",247772,OU,BCD,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",266315,OU,BCB,M,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",269716,OU,BCA,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",271384,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",283164,OU,BCE,F,MSM,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",292733,OU,ST,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",297440,OU,BCE,F,MSM,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",312176,OU,ST,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",314717,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",319985,OU,ST,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",321602,OU,SC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",323534,OU,BCD,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",326032,OU,BCB,F,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",327453,OU,SC,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",328992,OU,OC,F,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",329461,OU,OC,M,,NRI,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",331443,OU,OC,F,,,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",335682,OU,SC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",343241,OU,BCD,F,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",347151,OU,SC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",349294,OU,OC,F,,,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",351640,OU,OC,M,,,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",352336,OU,BCD,M,,,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",355177,OU,OC,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",363873,OU,BCE,F,MSM,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",368613,OU,BCB,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",371924,OU,BCD,F,,,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",378369,OU,BCD,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",382944,OU,BCB,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",387430,OU,BCA,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",391947,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",402931,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",405495,OU,ST,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",407504,OU,SC,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",408941,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",409826,OU,BCB,M,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",412161,OU,SC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",417138,OU,BCD,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",419031,OU,BCD,F,,NRI,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",421939,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",428804,OU,SC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",429163,OU,OC,F,,,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",478470,NL,BCE,F,MSM,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",568021,OU,OC,M,MSM,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",569561,OU,OC,F,,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",598798,AU,BCE,M,MSM,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",699232,NL,OC,M,,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",733709,OU,OC,M,,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",766125,OU,BCD,F,,NRI,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",833808,OU,OC,F,,NRI,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",859264,OU,ST,M,,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",871664,OU,OC,F,,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",917568,OU,SC,M,,NRI,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",947208,OU,OC,F,,NRI,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",948581,OU,BCA,F,,NRI,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",1016352,OU,BCD,F,,NRI,,,P2
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",1045160,OU,BCD,F,,NRI,,,P3
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",1061343,OU,BCB,M,,NRI,,,P1
"CMR INSTITUTE OF MEDICAL SCIENCES, KANDALKOYA, MEDCHAL",1071504,OU,BCB,M,,NRI,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",108483,AU,BCD,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",113292,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",114004,NL,OC,M,MSM,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",117944,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",121283,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",121485,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",122520,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",123519,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",123777,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",124913,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",125571,NL,OC,M,MSM,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",125825,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",126331,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",127263,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",128364,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",130850,NL,OC,M,MSM,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",133346,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",135273,NL,OC,M,MSM,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",136121,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",136624,SVU,BCB,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",137615,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",140405,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",143413,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",143764,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",144526,NL,OC,F,MSM,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",146293,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",147878,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",148778,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",149260,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",154155,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",154347,NL,BCA,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",154507,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",154924,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",155727,NL,SC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",157001,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",157288,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",157380,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",157813,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",158270,NL,OC,M,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",158641,NL,OC,F,,,,,P3
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",159359,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",160285,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",168336,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",169181,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",171192,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",171401,NL,BCE,M,MSM,NRI,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",172670,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",173836,NL,OC,F,MSM,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",174580,NL,OC,M,MSM,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",176380,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",177087,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",177951,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",178948,NL,OC,F,MSM,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",180286,AU,BCC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",180599,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",181434,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",184664,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",185397,NL,OC,F,MSM,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",185824,NL,OC,F,MSM,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",186753,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",189054,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",189528,NL,BCE,M,MSM,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",191302,NL,OC,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",193538,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",193626,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",196773,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",199940,NL,SC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",200979,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",201453,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",201906,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",202465,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",205500,SVU,BCA,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",205790,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",208467,AU,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",210587,NL,OC,M,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",211327,NL,OC,M,MSM,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",211981,NL,OC,M,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",212857,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",214968,NL,OC,F,,,,,P2
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",217949,NL,OC,F,,,,,P1
"NEELIMA INSTITUTE OF MEDICAL SCIENCES, GHATKESAR",227499,NL,OC,M,,,,,P1
