COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
"GOVT MEDICAL COLLEGE, KARIMNAGAR",152222,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",160780,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",161140,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",162812,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",162854,OU,BCA,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",165301,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",169051,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",171336,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",171529,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",173852,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",174099,OU,ST,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",177584,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",177729,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",178159,OU,BCA,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",179043,OU,BCA,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",182972,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",184375,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",189765,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",193362,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",194469,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",194803,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",194833,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",199852,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",201391,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",232709,NL,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",243904,OU,BCC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",1009277,OU,BCE,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",24982,OU,OC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",63735,OU,BCD,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",66166,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",76964,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",79415,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",86010,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",88486,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",89315,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",91672,OU,OC,M,EWS,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",94019,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",94918,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",95270,OU,OC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",99635,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",99703,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",99781,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",100472,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",101438,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",102523,OU,OC,M,EWS,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",102786,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",105288,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",106209,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",106450,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",107114,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",109172,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",109362,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",111016,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",111039,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",111327,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",111492,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",112377,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",113266,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",113978,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",114249,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",114594,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",116131,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",116171,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",116188,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",116231,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",116253,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",116711,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",117303,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",117389,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",117459,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",117652,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",118385,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",119430,OU,BCB,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",119511,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",119602,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",121622,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",123680,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",127960,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",129018,OU,BCE,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",131248,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",132020,OU,ST,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",133139,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",140746,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",149700,OU,BCC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",149701,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",152471,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",154518,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",156852,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",160464,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",162898,OU,ST,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",164412,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",165202,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",168796,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",170242,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",172979,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",173178,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",173745,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",175870,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",176433,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",176497,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",176585,OU,BCA,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",177857,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",179363,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",181666,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",184379,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",185275,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",186568,OU,BCA,M,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",188444,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",189330,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",190077,OU,BCB,F,NO,P1
"GOVT MEDICAL COLLEGE, KARIMNAGAR",204714,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, KARIMNAGAR",1155340,OU,BCD,F,NO,P1
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",133167,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",141868,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",144240,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",145249,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",145882,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",148307,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",148874,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",149140,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",149722,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",150867,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",153289,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",154453,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",156928,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",157096,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",158102,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",158139,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",158272,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",158498,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",159268,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",159621,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",159651,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",160427,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",160769,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161612,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161639,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161689,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161703,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",161856,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162150,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162223,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162916,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",162993,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",163194,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",163412,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164063,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164101,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164127,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164140,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164558,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",164857,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165234,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165422,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165506,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165511,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165549,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",165607,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",166328,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",172539,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",172688,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",173897,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",174324,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",190530,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",195849,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",200589,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",201208,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",201212,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",201237,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",202665,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",202671,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",202800,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",202917,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",204629,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",209744,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",210385,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",211208,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",212408,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",212474,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",216766,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",217028,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",218183,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",218211,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",218235,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",218383,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",219530,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",219550,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",228480,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",228587,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",229780,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",229910,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",229994,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",235831,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",235838,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",236040,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",243919,OU,BCC,F,NO,P2
"GOVT MEDICAL COLLEGE, KUMURAM BHEEM ASIFABAD",256469,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",102216,OU,OC,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",111314,OU,BCD,M,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",112249,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",112268,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",113514,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",117798,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",123613,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",126337,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",128998,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",132398,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",135495,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",138577,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",142997,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, NIRMAL",144119,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, NIRMAL",144237,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, NIRMAL",146000,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",146496,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",147248,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",147615,OU,OC,F,EWS,P2
"GOVT MEDICAL COLLEGE, NIRMAL",147722,OU,OC,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",149171,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",150354,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",150509,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",151146,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",152262,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",153273,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",153331,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",153479,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",153859,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",154458,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",154601,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",154630,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",154686,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",154765,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",155683,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",155685,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",155739,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",155923,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",156801,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",156911,OU,BCD,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",156942,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",157244,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",157585,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",158053,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",158095,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",159307,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",161636,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",162095,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",162786,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",163006,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",164094,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",167614,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",167870,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",170078,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",170209,OU,BCE,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",171240,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",172612,OU,BCE,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",178059,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",180255,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",181930,OU,ST,F,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",182897,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",186656,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",187434,OU,BCA,M,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",194450,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",194637,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",194658,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",194682,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",195991,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",196115,OU,ST,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",197169,OU,ST,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",197418,OU,BCA,F,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",197900,OU,BCC,F,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",204178,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",205736,OU,SC,F,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",208362,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",208944,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",209817,OU,SC,M,NO,P1
"GOVT MEDICAL COLLEGE, NIRMAL",210050,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",213849,OU,SC,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",213876,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",215621,OU,SC,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",223008,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",223444,OU,BCA,M,NO,P2
"GOVT MEDICAL COLLEGE, NIRMAL",224532,OU,BCA,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",97942,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",103491,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",107474,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",109371,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",114458,OU,OC,M,EWS,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",118269,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",118514,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",119709,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",120564,OU,BCB,M,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",120642,OU,BCB,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",120693,OU,BCD,F,NO,P2
"GOVT MEDICAL COLLEGE, RAJANNA SIRCILLA",123412,OU,OC,M,EWS,P2
