COLLEGE,RANK,NEET_ROLL_NO,SCORE,SX,CAT,LOC,PHASE,EWS
"Government Medical College, Ongole",39990,1206010506,582,F,BCD,AU,P1,NO
"Government Medical College, Ongole",40705,1225020147,581,F,BCD,AU,P1,NO
"Government Medical College, Ongole",40988,1229040127,581,F,BCD,AU,P1,NO
"Government Medical College, Ongole",41517,1201030253,580,F,BCD,AU,P1,NO
"Government Medical College, Ongole",41580,1206160334,580,F,BCD,AU,P1,NO
"Government Medical College, Ongole",41730,1206080324,580,M,BCD,AU,P1,NO
"Government Medical College, Ongole",42375,1228040138,579,M,BCD,AU,P1,NO
"Government Medical College, Ongole",42490,1205100299,579,F,BCD,AU,P1,NO
"Government Medical College, Ongole",42946,1212020406,578,M,BCB,APNL,P1,NO
"Government Medical College, Ongole",50492,1205070021,568,M,BCB,AU,P1,NO
"Government Medical College, Ongole",50699,4219090441,567,F,BCB,AU,P1,NO
"Government Medical College, Ongole",50726,1205140084,567,F,BCA,AU,P1,NO
"Government Medical College, Ongole",51323,1201070006,566,F,BCB,AU,P1,NO
"Government Medical College, Ongole",51347,1201120356,566,F,BCA,AU,P1,NO
"Government Medical College, Ongole",51368,1228020046,566,M,BCB,AU,P1,NO
"Government Medical College, Ongole",52227,1205060528,565,F,BCC,AU,P1,NO
"Government Medical College, Ongole",53040,1205230372,564,F,BCB,AU,P1,NO
"Government Medical College, Ongole",53204,1228020134,564,F,BCA,AU,P1,NO
"Government Medical College, Ongole",55929,1222040292,560,F,BCA,AU,P1,NO
"Government Medical College, Ongole",55969,1206020201,560,M,BCA,AU,P1,NO
"Government Medical College, Ongole",56129,1228020133,560,M,BCB,AU,P1,NO
"Government Medical College, Ongole",56457,1209010052,560,M,BCB,AU,P1,NO
"Government Medical College, Ongole",57048,1205270058,559,M,BCB,AU,P1,NO
"Government Medical College, Ongole",58561,1205210008,557,M,BCB,AU,P1,NO
"Government Medical College, Ongole",58902,1205040774,556,F,BCB,AU,P1,NO
"Government Medical College, Ongole",59409,1205020230,556,F,BCA,AU,P1,NO
"Government Medical College, Ongole",59712,1214010119,555,M,BCA,AU,P1,NO
"Government Medical College, Ongole",61202,1201020134,554,F,BCB,AU,P1,NO
"Government Medical College, Ongole",61508,1201090308,553,M,BCB,AU,P1,NO
"Government Medical College, Ongole",62060,1228020132,552,F,BCA,AU,P1,NO
"Government Medical College, Ongole",62914,1201040094,551,M,BCB,AU,P1,NO
"Government Medical College, Ongole",63142,1228030195,551,M,BCB,AU,P1,NO
"Government Medical College, Ongole",80467,1205020860,530,F,BCE,AU,P1,NO
"Government Medical College, Ongole",83043,1205150251,527,F,BCE,AU,P1,NO
"Government Medical College, Ongole",90632,1201010312,519,F,SC,AU,P2,NO
"Government Medical College, Ongole",92323,1206080156,517,M,SC,AU,P1,NO
"Government Medical College, Ongole",93103,1205270172,516,M,SC,AU,P1,NO
"Government Medical College, Ongole",93307,1201020308,516,F,SC,AU,P1,NO
"Government Medical College, Ongole",94911,1206010189,514,F,BCE,AU,P1,NO
"Government Medical College, Ongole",96987,1228020064,512,F,BCE,AU,P1,NO
"Government Medical College, Ongole",97245,1205130006,512,F,SC,AU,P2,NO
"Government Medical College, Ongole",97650,1213010324,511,M,SC,AU,P1,NO
"Government Medical College, Ongole",97661,1228040006,511,F,SC,AU,P2,NO
"Government Medical College, Ongole",98490,1201040230,511,M,SC,AU,P1,NO
"Government Medical College, Ongole",98648,1201040160,510,M,SC,AU,P1,NO
"Government Medical College, Ongole",98657,1201020019,510,F,SC,AU,P1,NO
"Government Medical College, Ongole",101513,1222010237,507,F,SC,AU,P2,NO
"Government Medical College, Ongole",101641,1206070194,507,F,SC,AU,P2,NO
"Government Medical College, Ongole",102517,1205110215,506,F,SC,AU,P2,NO
"Government Medical College, Ongole",109664,1203060798,499,F,ST,SVU,P1,NO
"Government Medical College, Ongole",139628,1205120492,470,M,ST,AU,P1,NO
"Government Medical College, Ongole",140702,1206060344,469,F,ST,AU,P1,NO
"Government Medical College, Ongole",145239,1201040027,465,F,ST,AU,P1,NO
"Government Medical College, Ongole",153317,1201090114,458,M,ST,AU,P1,NO
"Government Medical College, Ongole",153318,1205040782,458,M,ST,AU,P1,NO
"Government Medical College, Ongole",155684,1222040043,456,F,SC,AU,P1,NO
"Government Medical College, Ongole",218135,1201070360,408,F,BCE,AU,P1,NO
"Government Medical College, Ongole",231892,1206020229,399,F,BCB,AU,P1,NO
"Government Medical College, Ongole",316366,4201460264,349,F,SC,OU,P1,NO
"Government Medical College, Ongole",835535,1205050294,171,F,OC,AU,P1,NO
"Government Medical College, Vizianagaram",32659,1206040270,594,F,OC,AU,P1,NO
"Government Medical College, Vizianagaram",36795,1205150358,587,M,OC,AU,P2,NO
"Government Medical College, Vizianagaram",39949,1228040228,583,M,OC,AU,P1,NO
"Government Medical College, Vizianagaram",40678,1206010049,581,M,OC,AU,P2,NO
"Government Medical College, Vizianagaram",40753,1229050188,581,F,OC,AU,P2,NO
"Government Medical College, Vizianagaram",42523,1206040154,579,M,BCD,AU,P2,NO
"Government Medical College, Vizianagaram",42645,1223020264,579,M,OC,AU,P2,NO
"Government Medical College, Vizianagaram",42814,1229040032,578,F,BCD,AU,P2,NO
"Government Medical College, Vizianagaram",43420,1205180077,577,F,OC,AU,P2,NO
"Government Medical College, Vizianagaram",44225,1206060142,576,F,BCD,AU,P2,NO
"Government Medical College, Vizianagaram",44794,1206030187,575,M,BCD,AU,P2,NO
"Government Medical College, Vizianagaram",44868,1206040044,575,F,OC,AU,P2,NO
"Government Medical College, Vizianagaram",45069,1205060252,575,M,BCD,AU,P2,NO
"Government Medical College, Vizianagaram",45574,1206010650,575,M,BCD,AU,P2,NO
"Government Medical College, Vizianagaram",45911,1229060123,574,F,OC,AU,P2,NO
"Government Medical College, Vizianagaram",46433,4208010506,573,M,OC,AU,P2,NO
"Government Medical College, Vizianagaram",46553,1220010064,573,F,OC,AU,P2,NO
"Government Medical College, Vizianagaram",46863,1206110061,573,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",46887,1206030562,573,M,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",47130,1206040273,572,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",47402,1206080012,572,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",47782,1205100100,571,M,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",48404,1206020602,570,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",48423,1206030520,570,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",49281,1229010095,569,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",49335,1228010049,569,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",49383,1206120227,569,F,BCD,AU,P1,NO
"Government Medical College, Vizianagaram",59581,1220010677,556,M,BCC,AU,P1,NO
"Government Medical College, Vizianagaram",63083,4201160236,551,F,BCB,SVU,P1,NO
"Government Medical College, Vizianagaram",64877,1229010005,549,M,BCA,AU,P1,NO
"Government Medical College, Vizianagaram",66107,1206140139,547,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",66808,1206160243,546,F,BCA,AU,P1,NO
"Government Medical College, Vizianagaram",68588,1206160530,544,M,BCA,AU,P1,NO
"Government Medical College, Vizianagaram",68730,1206030107,544,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",68793,1205160194,544,M,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",69640,1229010126,543,F,BCA,AU,P1,NO
"Government Medical College, Vizianagaram",70195,1206070030,542,F,BCA,AU,P1,NO
"Government Medical College, Vizianagaram",70621,1229030117,542,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",73084,1206040432,539,M,BCA,AU,P1,NO
"Government Medical College, Vizianagaram",73479,1206020176,538,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",73677,1206030565,538,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",74446,1205100357,537,F,BCA,AU,P2,NO
"Government Medical College, Vizianagaram",75150,1206160154,536,M,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",76288,1206080104,535,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",76524,1206160016,535,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",112352,1220030230,496,M,SC,AU,P2,NO
"Government Medical College, Vizianagaram",114736,1205240194,494,M,SC,AU,P1,NO
"Government Medical College, Vizianagaram",115221,1206040547,493,F,SC,AU,P1,NO
"Government Medical College, Vizianagaram",116198,1206160353,492,F,SC,AU,P1,NO
"Government Medical College, Vizianagaram",116669,1224060208,492,M,SC,AU,P1,NO
"Government Medical College, Vizianagaram",118306,1206020631,490,M,SC,AU,P2,NO
"Government Medical College, Vizianagaram",118578,1206140022,490,F,SC,AU,P2,NO
"Government Medical College, Vizianagaram",119558,1206060291,489,F,SC,AU,P2,NO
"Government Medical College, Vizianagaram",121523,1205120085,487,F,SC,AU,P2,NO
"Government Medical College, Vizianagaram",126085,4201110531,483,F,BCE,AU,P1,NO
"Government Medical College, Vizianagaram",129949,1201080061,479,F,BCE,AU,P1,NO
"Government Medical College, Vizianagaram",132099,1201020042,477,F,BCE,AU,P1,NO
"Government Medical College, Vizianagaram",134319,1206140194,475,F,BCE,AU,P1,NO
"Government Medical College, Vizianagaram",170267,1206010688,444,F,ST,AU,P2,NO
"Government Medical College, Vizianagaram",177670,1222010051,438,M,ST,AU,P2,NO
"Government Medical College, Vizianagaram",178929,1205100003,437,F,ST,AU,P2,NO
"Government Medical College, Vizianagaram",180199,1201030147,436,M,ST,AU,P2,NO
"Government Medical College, Vizianagaram",536979,1206040057,255,F,BCB,AU,P1,NO
"Government Medical College, Vizianagaram",1073783,1228030163,127,M,SC,AU,P1,NO
"Government Medical College, Rajamahendravaram",32015,1228040114,595,M,OC,AU,P1,NO
"Government Medical College, Rajamahendravaram",34206,1205230027,591,F,BCD,AU,P2,NO
"Government Medical College, Rajamahendravaram",35596,1205040164,589,F,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",38868,1228020066,584,M,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",39587,1220010379,583,M,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",40163,1224080206,582,M,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",40630,1206040126,582,M,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",40660,1224040104,581,F,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",41380,1220050008,580,F,BCD,AU,P2,NO
"Government Medical College, Rajamahendravaram",41563,1209010243,580,F,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",42629,1205120043,579,M,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",42835,1206110043,578,F,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",43393,1224040093,577,F,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",43722,1205080302,577,M,BCD,AU,P2,NO
"Government Medical College, Rajamahendravaram",43842,1206030315,577,M,BCD,AU,P2,NO
"Government Medical College, Rajamahendravaram",44266,1228040158,576,F,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",44660,1220030237,576,F,OC,AU,P2,NO
"Government Medical College, Rajamahendravaram",44795,1206130268,575,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",45054,1205090368,575,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",45783,1205150271,574,M,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",46768,1229060120,573,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",47078,1205120221,572,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",47697,1220020424,571,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",47730,1206040322,571,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",49687,1225040181,569,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",50692,1206010144,567,F,BCD,AU,P1,NO
"Government Medical College, Rajamahendravaram",60633,1206120291,554,M,BCC,AU,P1,NO
"Government Medical College, Rajamahendravaram",65318,1205030282,548,M,BCB,AU,P1,NO
"Government Medical College, Rajamahendravaram",66071,1228010022,547,M,BCB,AU,P1,NO
"Government Medical College, Rajamahendravaram",67281,1224010064,546,M,BCB,AU,P1,NO
"Government Medical College, Rajamahendravaram",67399,1224060286,546,M,BCB,AU,P1,NO
"Government Medical College, Rajamahendravaram",69525,1220030189,543,F,BCA,AU,P1,NO
"Government Medical College, Rajamahendravaram",71183,1224020176,541,F,BCB,AU,P1,NO
"Government Medical College, Rajamahendravaram",74596,1206020075,537,M,BCB,AU,P1,NO
"Government Medical College, Rajamahendravaram",75997,1220060048,535,F,BCA,AU,P2,NO
"Government Medical College, Rajamahendravaram",76133,1206010261,535,F,BCA,AU,P1,NO
"Government Medical College, Rajamahendravaram",78637,1206080271,532,F,BCA,AU,P1,NO
"Government Medical College, Rajamahendravaram",79691,1224020490,531,F,BCA,AU,P2,NO
"Government Medical College, Rajamahendravaram",79749,3115070296,531,F,BCC,AU,P1,NO
"Government Medical College, Rajamahendravaram",81380,1228030083,529,F,BCA,AU,P1,NO
"Government Medical College, Rajamahendravaram",81479,1225010523,529,M,BCA,AU,P1,NO
"Government Medical College, Rajamahendravaram",82948,1206010761,527,F,BCA,AU,P2,NO
"Government Medical College, Rajamahendravaram",95971,1201020007,513,F,BCC,AU,P1,NO
"Government Medical College, Rajamahendravaram",96386,1228010169,513,F,SC,AU,P1,NO
"Government Medical College, Rajamahendravaram",103416,1205060504,505,F,SC,AU,P1,NO
"Government Medical College, Rajamahendravaram",106348,1205180176,502,F,SC,AU,P1,NO
"Government Medical College, Rajamahendravaram",106393,1224050229,502,M,SC,AU,P1,NO
"Government Medical College, Rajamahendravaram",112147,1206120034,496,F,SC,AU,P2,NO
"Government Medical College, Rajamahendravaram",113130,1228010052,495,M,SC,AU,P1,NO
"Government Medical College, Rajamahendravaram",116400,1205010619,492,M,SC,AU,P1,NO
"Government Medical College, Rajamahendravaram",116538,1220050240,492,F,SC,AU,P2,NO
"Government Medical College, Rajamahendravaram",116697,1224020291,492,F,SC,AU,P2,NO
"Government Medical College, Rajamahendravaram",118550,1220030023,490,F,SC,AU,P2,NO
"Government Medical College, Rajamahendravaram",120150,1209010471,489,M,BCE,AU,P1,NO
"Government Medical College, Rajamahendravaram",121975,1224040181,487,F,SC,AU,P2,NO
"Government Medical College, Rajamahendravaram",122514,1224010293,486,F,BCE,AU,P1,NO
"Government Medical College, Rajamahendravaram",123567,1205140352,485,F,SC,AU,P2,NO
"Government Medical College, Rajamahendravaram",123625,1205010537,485,F,SC,AU,P2,NO
"Government Medical College, Rajamahendravaram",126017,1206010015,483,M,BCE,AU,P1,NO
"Government Medical College, Rajamahendravaram",141951,1205170413,468,F,ST,AU,P1,NO
"Government Medical College, Rajamahendravaram",147506,4203050226,463,F,ST,AU,P1,NO
"Government Medical College, Rajamahendravaram",154678,1201020382,457,M,OC,AU,P1,NO
"Government Medical College, Rajamahendravaram",164029,1205170287,449,F,ST,AU,P2,NO
"Government Medical College, Eluru",34438,2712240220,591,F,OC,AU,P2,NO
"Government Medical College, Eluru",35022,1205040418,590,M,OC,AU,P2,NO
"Government Medical College, Eluru",37657,1205160013,586,M,OC,AU,P2,NO
"Government Medical College, Eluru",40650,1206110051,581,F,OC,AU,P2,NO
"Government Medical College, Eluru",42776,1228030002,578,F,OC,AU,P2,NO
"Government Medical College, Eluru",42896,1205210177,578,F,BCD,AU,P2,NO
"Government Medical College, Eluru",42912,1205100489,578,F,OC,AU,P2,NO
"Government Medical College, Eluru",45954,1206060227,574,M,BCD,AU,P1,NO
"Government Medical College, Eluru",46431,1206020657,573,F,BCD,AU,P1,NO
"Government Medical College, Eluru",47196,1206100242,572,F,BCD,AU,P1,NO
"Government Medical College, Eluru",49657,1216010213,569,F,BCD,AU,P1,NO
"Government Medical College, Eluru",51087,1205140211,567,F,BCD,AU,P1,NO
"Government Medical College, Eluru",52211,1205030626,565,F,BCD,AU,P1,NO
"Government Medical College, Eluru",53064,1206020289,564,M,BCD,AU,P1,NO
"Government Medical College, Eluru",53837,1220010941,563,F,BCD,AU,P1,NO
"Government Medical College, Eluru",53859,1229020102,563,M,BCD,AU,P1,NO
"Government Medical College, Eluru",53868,1225050146,563,M,BCD,AU,P1,NO
"Government Medical College, Eluru",58205,1205150321,557,F,BCC,AU,P1,NO
"Government Medical College, Eluru",61354,1205030412,553,F,BCC,AU,P1,NO
"Government Medical College, Eluru",66843,4201330196,546,F,BCA,AU,P1,NO
"Government Medical College, Eluru",67313,1205140454,546,M,BCB,AU,P1,NO
"Government Medical College, Eluru",68702,1201080155,544,F,BCA,AU,P1,NO
"Government Medical College, Eluru",69502,1206140216,543,F,BCA,AU,P1,NO
"Government Medical College, Eluru",71008,1205060315,541,M,BCA,AU,P1,NO
"Government Medical College, Eluru",72152,1205210035,540,M,BCB,AU,P1,NO
"Government Medical College, Eluru",72686,1205250307,539,M,BCB,AU,P1,NO
"Government Medical College, Eluru",72923,1222010062,539,F,BCA,AU,P1,NO
"Government Medical College, Eluru",73969,1225050156,538,F,BCA,AU,P1,NO
"Government Medical College, Eluru",74778,1205200293,537,F,BCB,AU,P2,NO
"Government Medical College, Eluru",76008,1205270434,535,M,BCB,AU,P1,NO
"Government Medical College, Eluru",76013,1220060195,535,F,BCB,AU,P1,NO
"Government Medical College, Eluru",76043,1206050027,535,F,BCB,AU,P2,NO
"Government Medical College, Eluru",76063,1228020210,535,M,BCB,AU,P2,NO
"Government Medical College, Eluru",76495,1224020264,535,F,BCC,AU,P1,NO
"Government Medical College, Eluru",78662,1224030178,532,F,BCA,AU,P1,NO
"Government Medical College, Eluru",80447,1206020242,530,F,BCA,AU,P1,NO
"Government Medical College, Eluru",80591,1205170444,530,F,BCA,AU,P1,NO
"Government Medical College, Eluru",83960,1205040358,526,M,BCA,AU,P1,NO
"Government Medical College, Eluru",83994,1228010298,526,M,BCA,AU,P1,NO
"Government Medical College, Eluru",84205,1220010058,526,M,BCA,AU,P2,NO
"Government Medical College, Eluru",92701,1205040097,517,M,BCE,SVU,P1,NO
"Government Medical College, Eluru",94879,1201110103,514,F,SC,AU,P1,NO
"Government Medical College, Eluru",97181,1205140344,512,F,SC,AU,P1,NO
"Government Medical College, Eluru",98889,1216010265,510,F,SC,AU,P1,NO
"Government Medical College, Eluru",101461,1222010392,507,M,SC,AU,P1,NO
"Government Medical College, Eluru",104589,1205090022,504,M,BCE,SVU,P2,NO
"Government Medical College, Eluru",105352,1201030011,503,F,SC,AU,P1,NO
"Government Medical College, Eluru",106300,1205240040,502,M,SC,AU,P1,NO
"Government Medical College, Eluru",107161,1205030276,501,M,SC,AU,P1,NO
"Government Medical College, Eluru",107367,1220060050,501,M,SC,AU,P1,NO
"Government Medical College, Eluru",112149,1201070266,496,F,SC,AU,P1,NO
"Government Medical College, Eluru",112370,1201060356,496,F,SC,AU,P1,NO
"Government Medical College, Eluru",113790,1205180169,495,F,SC,AU,P1,NO
"Government Medical College, Eluru",114047,1205100384,495,F,SC,AU,P2,NO
"Government Medical College, Eluru",115262,1205210180,493,M,SC,AU,P2,NO
"Government Medical College, Eluru",117830,1201060301,491,M,BCE,AU,P1,NO
"Government Medical College, Eluru",127192,1201030267,482,F,BCE,AU,P1,NO
"Government Medical College, Eluru",159262,1205010307,453,F,ST,AU,P2,NO
"Government Medical College, Eluru",165373,1222040085,448,M,ST,AU,P1,NO
"Government Medical College, Eluru",171499,1225020085,443,F,ST,AU,P2,NO
"Government Medical College, Eluru",178920,1205140252,437,F,ST,AU,P2,NO
"Government Medical College, Eluru",379260,1206160162,318,M,OC,AU,P1,NO
"Government Medical College, Eluru",791169,1205040382,181,M,SC,AU,P1,NO
"Government Medical College, Eluru",794926,1205030475,180,F,OC,AU,P2,NO
"Government Medical College, Machilipatnam",34921,1205010215,590,F,OC,AU,P2,NO
"Government Medical College, Machilipatnam",35561,1201070178,589,M,OC,AU,P2,NO
"Government Medical College, Machilipatnam",36544,2603040400,588,M,OC,AU,P2,NO
"Government Medical College, Machilipatnam",39992,1201090088,582,M,OC,AU,P1,NO
"Government Medical College, Machilipatnam",40168,1201010437,582,M,OC,AU,P1,NO
