,COLLEGE,RANK,NEET_ROLL_NO,SCORE,SX,CAT,LOC,PHASE,EWS
1644,"GSL Dental College and Hospital, Rajamahendravaram",236569,1202010929,396,F,BCB,SVU,MopUp,NO
1645,"GSL Dental College and Hospital, Rajamahendravaram",315979,1224010385,349,F,BCA,AU,MopUp,NO
1646,"GSL Dental College and Hospital, Rajamahendravaram",325865,1216010399,344,F,BCA,AU,MopUp,NO
1647,"KIMS Dental College and Hospital, Amalapuram",237555,1205090353,395,F,BCB,SVU,MopUp,NO
1648,"KIMS Dental College and Hospital, Amalapuram",244390,1223010238,391,F,SC,SVU,MopUp,NO
1649,"KIMS Dental College and Hospital, Amalapuram",250214,1222020401,387,F,OC,AU,MopUp,NO
1650,"KIMS Dental College and Hospital, Amalapuram",253266,1203040391,385,F,BCA,SVU,MopUp,NO
1651,"KIMS Dental College and Hospital, Amalapuram",256104,1201090300,384,F,OC,AU,MopUp,NO
1652,"KIMS Dental College and Hospital, Amalapuram",258312,1201070252,382,F,OC,AU,MopUp,NO
1653,"KIMS Dental College and Hospital, Amalapuram",258648,1205150264,382,F,OC,AU,MopUp,NO
1654,"KIMS Dental College and Hospital, Amalapuram",267382,4115020273,377,F,BCD,APNL,MopUp,NO
1655,"KIMS Dental College and Hospital, Amalapuram",303788,1228030026,356,M,SC,AU,MopUp,NO
1656,"KIMS Dental College and Hospital, Amalapuram",306776,1213010669,354,F,SC,AU,MopUp,NO
1657,"KIMS Dental College and Hospital, Amalapuram",310382,1205270050,352,F,SC,AU,MopUp,NO
1658,"KIMS Dental College and Hospital, Amalapuram",310571,1205060230,352,M,SC,AU,MopUp,NO
1659,"KIMS Dental College and Hospital, Amalapuram",313946,1201060176,350,F,SC,AU,MopUp,NO
1660,"KIMS Dental College and Hospital, Amalapuram",315973,1206020568,349,F,BCD,AU,MopUp,NO
1661,"KIMS Dental College and Hospital, Amalapuram",316142,1224010099,349,M,SC,AU,MopUp,NO
1662,"KIMS Dental College and Hospital, Amalapuram",331262,1220070109,341,F,BCB,AU,MopUp,NO
1663,"KIMS Dental College and Hospital, Amalapuram",361562,1205030614,326,M,BCA,AU,MopUp,NO
1664,"KIMS Dental College and Hospital, Amalapuram",497625,1206130093,269,F,ST,AU,MopUp,NO
1665,"KIMS Dental College and Hospital, Amalapuram",801824,1220050048,179,F,BCE,AU,MopUp,NO
1666,"KIMS Dental College and Hospital, Amalapuram",1085495,1220050121,125,F,BCE,AU,MopUp,NO
1667,"Lenora Institute of Dental Sciences, Rajamahendravaram",237356,1203010709,395,F,BCB,SVU,MopUp,NO
1668,"Lenora Institute of Dental Sciences, Rajamahendravaram",242034,1203060676,392,F,SC,SVU,MopUp,NO
1669,"Lenora Institute of Dental Sciences, Rajamahendravaram",244222,1201120095,391,F,OC,AU,MopUp,NO
1670,"Lenora Institute of Dental Sciences, Rajamahendravaram",266647,1224020266,377,F,OC,AU,MopUp,NO
1671,"Lenora Institute of Dental Sciences, Rajamahendravaram",299580,1205100184,358,M,SC,AU,MopUp,NO
1672,"Lenora Institute of Dental Sciences, Rajamahendravaram",301528,1205010045,357,M,SC,AU,MopUp,NO
1673,"Lenora Institute of Dental Sciences, Rajamahendravaram",303056,1205170375,356,F,SC,AU,MopUp,NO
1674,"Lenora Institute of Dental Sciences, Rajamahendravaram",306561,1222010063,354,M,SC,AU,MopUp,NO
1675,"Lenora Institute of Dental Sciences, Rajamahendravaram",310369,1224060276,352,F,SC,AU,MopUp,NO
1676,"Lenora Institute of Dental Sciences, Rajamahendravaram",321731,1224020395,346,F,BCA,AU,MopUp,NO
1677,"Lenora Institute of Dental Sciences, Rajamahendravaram",328096,1206020548,343,F,BCA,AU,MopUp,NO
1678,"Lenora Institute of Dental Sciences, Rajamahendravaram",329712,1206040061,342,F,BCB,AU,MopUp,NO
1679,"Lenora Institute of Dental Sciences, Rajamahendravaram",337451,1206050357,338,F,BCB,AU,MopUp,NO
1680,"Lenora Institute of Dental Sciences, Rajamahendravaram",344359,1206010088,335,F,BCB,AU,MopUp,NO
1681,"Lenora Institute of Dental Sciences, Rajamahendravaram",347720,1206030266,333,F,BCB,AU,MopUp,NO
1682,"Lenora Institute of Dental Sciences, Rajamahendravaram",353170,3905290388,330,F,BCB,AU,MopUp,NO
1683,"Narayana Dental College and Hospital, Nellore",190004,1205120066,429,F,OC,SVU,MopUp,NO
1684,"Narayana Dental College and Hospital, Nellore",221017,1205070580,406,M,BCE,SVU,MopUp,NO
1685,"Narayana Dental College and Hospital, Nellore",221325,1205110399,406,M,BCE,SVU,MopUp,NO
1686,"Narayana Dental College and Hospital, Nellore",237534,1205120457,395,M,SC,SVU,MopUp,NO
1687,"Narayana Dental College and Hospital, Nellore",239038,1205150338,394,F,SC,SVU,MopUp,NO
1688,"Narayana Dental College and Hospital, Nellore",239218,1202020120,394,F,SC,SVU,MopUp,NO
1689,"Narayana Dental College and Hospital, Nellore",243619,1202040373,391,F,BCA,SVU,MopUp,NO
1691,"Nimra Institute of Dental Sciences, Vijayawada",215300,1204040276,410,F,BCE,SVU,MopUp,NO
1692,"Nimra Institute of Dental Sciences, Vijayawada",221045,1202060319,406,F,OC,SVU,MopUp,NO
1693,"Nimra Institute of Dental Sciences, Vijayawada",224064,1202030117,404,M,BCE,SVU,MopUp,NO
1694,"Nimra Institute of Dental Sciences, Vijayawada",224164,1204030248,404,M,BCE,SVU,MopUp,NO
1695,"Nimra Institute of Dental Sciences, Vijayawada",225581,1221010135,403,M,BCE,SVU,MopUp,NO
1696,"Nimra Institute of Dental Sciences, Vijayawada",227178,1223020263,402,M,BCE,SVU,MopUp,NO
1697,"Nimra Institute of Dental Sciences, Vijayawada",536904,1224020265,255,M,BCE,AU,MopUp,NO
1698,"Nimra Institute of Dental Sciences, Vijayawada",538524,1205010446,254,F,BCE,AU,MopUp,NO
1699,"Nimra Institute of Dental Sciences, Vijayawada",538694,1201030154,254,F,OC,AU,MopUp,NO
1700,"Nimra Institute of Dental Sciences, Vijayawada",587801,1203030486,238,F,BCB,AU,MopUp,NO
1701,"Nimra Institute of Dental Sciences, Vijayawada",651236,1201030329,218,F,BCE,AU,MopUp,NO
1702,"Nimra Institute of Dental Sciences, Vijayawada",732492,1205080247,196,F,BCE,AU,MopUp,NO
1703,"Nimra Institute of Dental Sciences, Vijayawada",1037708,1220010533,133,F,BCE,AU,MopUp,NO
1704,"Sibar Institute of Dental Sciences, Guntur",235157,1201010348,397,F,OC,AU,MopUp,NO
1705,"Sibar Institute of Dental Sciences, Guntur",294712,1205100361,361,F,SC,AU,MopUp,NO
1706,"Sibar Institute of Dental Sciences, Guntur",301207,1206150058,357,M,BCC,AU,MopUp,NO
1707,"Sree Sai Dental College and Research Institute, Srikakulum",243739,1206100405,391,F,OC,AU,MopUp,NO
1708,"Sree Sai Dental College and Research Institute, Srikakulum",245047,1215010052,390,M,SC,SVU,MopUp,NO
1709,"Sree Sai Dental College and Research Institute, Srikakulum",256603,1205030198,383,F,BCA,SVU,MopUp,NO
1710,"Sree Sai Dental College and Research Institute, Srikakulum",258082,1204070006,382,M,BCD,SVU,MopUp,NO
1711,"Sree Sai Dental College and Research Institute, Srikakulum",304560,1213010867,355,M,BCC,AU,MopUp,NO
1712,"Sree Sai Dental College and Research Institute, Srikakulum",304755,1206010312,355,F,BCC,AU,MopUp,NO
1713,"Sree Sai Dental College and Research Institute, Srikakulum",306690,1225050003,354,F,SC,AU,MopUp,NO
1714,"Sree Sai Dental College and Research Institute, Srikakulum",312081,1206050400,351,F,SC,AU,MopUp,NO
1715,"Sree Sai Dental College and Research Institute, Srikakulum",316080,1201120445,349,F,BCC,AU,MopUp,NO
1716,"Sree Sai Dental College and Research Institute, Srikakulum",317750,1206060269,348,F,BCD,AU,MopUp,NO
1717,"Sree Sai Dental College and Research Institute, Srikakulum",317831,4201470167,348,M,SC,AU,MopUp,NO
1718,"Sree Sai Dental College and Research Institute, Srikakulum",323725,1214010396,345,F,BCD,AU,MopUp,NO
1719,"Sree Sai Dental College and Research Institute, Srikakulum",329658,1205050513,342,M,BCA,AU,MopUp,NO
1720,"Sree Sai Dental College and Research Institute, Srikakulum",331416,1225020036,341,F,BCA,AU,MopUp,NO
1721,"Sree Sai Dental College and Research Institute, Srikakulum",335344,1229010097,339,F,BCA,AU,MopUp,NO
1722,"Sree Sai Dental College and Research Institute, Srikakulum",338124,1206030354,338,F,BCA,AU,MopUp,NO
1723,"Sree Sai Dental College and Research Institute, Srikakulum",350777,1206060455,332,F,BCB,AU,MopUp,NO
1724,"Sree Sai Dental College and Research Institute, Srikakulum",497016,1205150148,269,M,ST,AU,MopUp,NO
1725,"St. Joseph Dental College, Eluru",191300,1212030444,428,F,OC,SVU,MopUp,NO
1726,"St. Joseph Dental College, Eluru",241636,1219010212,393,F,SC,SVU,MopUp,NO
1727,"St. Joseph Dental College, Eluru",246092,1205030797,390,F,OC,AU,MopUp,NO
1728,"St. Joseph Dental College, Eluru",254856,1205240012,384,F,OC,AU,MopUp,NO
1729,"St. Joseph Dental College, Eluru",256040,1205070540,384,F,OC,AU,MopUp,NO
1730,"St. Joseph Dental College, Eluru",317851,1222010024,348,F,BCD,AU,MopUp,NO
1731,"St. Joseph Dental College, Eluru",323509,1205020249,345,F,BCA,AU,MopUp,NO
1732,"St. Joseph Dental College, Eluru",326139,1205200171,344,M,BCD,AU,MopUp,NO
1733,"St. Joseph Dental College, Eluru",332149,1213010200,341,M,BCB,AU,MopUp,NO
1734,"St. Joseph Dental College, Eluru",488461,1205130073,272,F,ST,AU,MopUp,NO
1735,"Vishnu Dental College, Bhimavaram",219730,1205020166,407,F,BCE,SVU,MopUp,NO
1736,"Vishnu Dental College, Bhimavaram",236021,1213010474,396,F,OC,AU,MopUp,NO
1737,"Anil NeeruKonda Institute of Dental Sciences, Visakhapatnam",267043,1205010504,377,F,OC,AU,MopUp1,NO
1738,"Anil NeeruKonda Institute of Dental Sciences, Visakhapatnam",323420,1205190335,345,F,SC,AU,MopUp1,NO
1739,"Anil NeeruKonda Institute of Dental Sciences, Visakhapatnam",371949,1205200158,321,F,BCA,AU,MopUp1,NO
1740,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",227800,1212020088,402,F,BCE,SVU,MopUp1,NO
1741,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",239142,1203020330,394,F,BCB,SVU,MopUp1,NO
1742,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",247086,1205160280,389,F,SC,SVU,MopUp1,NO
1743,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",261206,1205020146,380,M,BCA,SVU,MopUp1,NO
1744,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",292603,1205020339,362,F,BCD,SVU,MopUp1,NO
1745,"Care Dental College, Guntur",343899,1206020506,335,F,BCB,AU,MopUp1,NO
1746,"Care Dental College, Guntur",372181,4219010567,321,F,BCA,AU,MopUp1,NO
1747,"Care Dental College, Guntur",376420,1204010004,319,F,ST,SVU,MopUp1,NO
1748,"G. Pulla Reddy Dental College and Hospital, Kurnool",198366,1205150457,423,F,OC,SVU,MopUp1,NO
1749,"GITAM Dental College and Hospital, Visakhapatnam",510430,1206100368,264,F,ST,AU,MopUp1,NO
1750,"Government Dental College and Hospital, Vijayawada",194487,1205080277,425,M,OC,SVU,MopUp1,NO
1751,"Government Dental College and Hospital, Vijayawada",516995,4206010513,262,F,ST,OU,MopUp1,NO
1752,"GSL Dental College and Hospital, Rajamahendravaram",239503,1219010181,394,F,BCB,SVU,MopUp1,NO
1753,"GSL Dental College and Hospital, Rajamahendravaram",364307,1205040624,325,M,BCA,AU,MopUp1,NO
1754,"KIMS Dental College and Hospital, Amalapuram",242199,1228040231,392,F,BCB,SVU,MopUp1,NO
1755,"KIMS Dental College and Hospital, Amalapuram",261252,1203060844,380,F,BCA,SVU,MopUp1,NO
1756,"KIMS Dental College and Hospital, Amalapuram",266938,1208020318,377,F,OC,AU,MopUp1,NO
1757,"KIMS Dental College and Hospital, Amalapuram",298170,1202010481,359,F,BCD,SVU,MopUp1,NO
1758,"KIMS Dental College and Hospital, Amalapuram",507530,1213010413,265,F,ST,AU,MopUp1,NO
1759,"Lenora Institute of Dental Sciences, Rajamahendravaram",248582,1205030038,388,F,SC,SVU,MopUp1,NO
1760,"Lenora Institute of Dental Sciences, Rajamahendravaram",320723,1224040095,347,F,SC,AU,MopUp1,NO
1761,"Lenora Institute of Dental Sciences, Rajamahendravaram",364365,1201050408,325,F,BCB,AU,MopUp1,NO
1762,"Narayana Dental College and Hospital, Nellore",197310,1221010163,423,F,OC,SVU,MopUp1,NO
1763,"Narayana Dental College and Hospital, Nellore",228960,1219020647,401,M,BCE,SVU,MopUp1,NO
1764,"Narayana Dental College and Hospital, Nellore",230641,1223010135,400,M,BCE,SVU,MopUp1,NO
1765,"Narayana Dental College and Hospital, Nellore",245367,1212040047,390,F,SC,SVU,MopUp1,NO
1766,"Narayana Dental College and Hospital, Nellore",248417,1202030689,388,M,SC,SVU,MopUp1,NO
1767,"Nimra Institute of Dental Sciences, Vijayawada",232059,1204040173,399,F,BCE,SVU,MopUp1,NO
1768,"Nimra Institute of Dental Sciences, Vijayawada",236353,1205160215,396,M,OC,SVU,MopUp1,NO
1769,"Nimra Institute of Dental Sciences, Vijayawada",237319,1202050256,395,F,BCE,SVU,MopUp1,NO
1770,"Nimra Institute of Dental Sciences, Vijayawada",240472,1219010500,393,F,BCB,SVU,MopUp1,NO
1771,"Sibar Institute of Dental Sciences, Guntur",321744,1201090119,346,M,BCC,AU,MopUp1,NO
1772,"Sree Sai Dental College and Research Institute, Srikakulum",250011,1212040354,387,F,SC,SVU,MopUp1,NO
1773,"Sree Sai Dental College and Research Institute, Srikakulum",263051,1205210140,379,F,BCA,SVU,MopUp1,NO
1774,"Sree Sai Dental College and Research Institute, Srikakulum",273585,2712010979,373,M,BCD,SVU,MopUp1,NO
1775,"Sree Sai Dental College and Research Institute, Srikakulum",321591,1206090384,346,M,SC,AU,MopUp1,NO
1776,"Sree Sai Dental College and Research Institute, Srikakulum",321610,1205130467,346,F,SC,AU,MopUp1,NO
1777,"Sree Sai Dental College and Research Institute, Srikakulum",329564,1205200033,342,M,BCD,AU,MopUp1,NO
1778,"Sree Sai Dental College and Research Institute, Srikakulum",331544,1203030012,341,F,BCD,AU,MopUp1,NO
1779,"Sree Sai Dental College and Research Institute, Srikakulum",366523,1220050204,324,F,BCB,AU,MopUp1,NO
1780,"Sree Sai Dental College and Research Institute, Srikakulum",374495,1224040139,320,M,BCA,AU,MopUp1,NO
1781,"Sree Sai Dental College and Research Institute, Srikakulum",376773,1205010496,319,F,BCA,AU,MopUp1,NO
1782,"St. Joseph Dental College, Eluru",196234,1205270350,424,F,OC,SVU,MopUp1,NO
1783,"St. Joseph Dental College, Eluru",248487,1204070119,388,F,SC,SVU,MopUp1,NO
1784,"St. Joseph Dental College, Eluru",267956,1220050074,376,M,OC,AU,MopUp1,NO
1785,"St. Joseph Dental College, Eluru",361474,1205150351,326,F,BCB,AU,MopUp1,NO
1786,"Vishnu Dental College, Bhimavaram",239006,2713010299,394,M,BCE,SVU,MopUp1,NO
1787,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",240599,1205010449,393,F,BCE,SVU,MopUp2,NO
1788,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",267892,1202050036,376,F,BCA,SVU,MopUp2,NO
1789,"Care Dental College, Guntur",368739,1206010464,323,F,BCB,AU,MopUp2,NO
1790,"Care Dental College, Guntur",383209,1219020523,316,F,ST,SVU,MopUp2,NO
1791,"Care Dental College, Guntur",388009,1206160015,314,F,BCA,AU,MopUp2,NO
1792,"KIMS Dental College and Hospital, Amalapuram",269840,1212040103,375,F,BCA,SVU,MopUp2,NO
1793,"KIMS Dental College and Hospital, Amalapuram",316277,1204020496,349,F,BCD,SVU,MopUp2,NO
1794,"Lenora Institute of Dental Sciences, Rajamahendravaram",322344,4201070020,346,M,SC,AU,MopUp2,NO
1795,"Narayana Dental College and Hospital, Nellore",240975,1205090187,393,M,BCE,SVU,MopUp2,NO
1796,"Narayana Dental College and Hospital, Nellore",251543,1219010381,386,M,SC,SVU,MopUp2,NO
1797,"Narayana Dental College and Hospital, Nellore",251667,1215010285,386,F,SC,SVU,MopUp2,NO
1798,"Nimra Institute of Dental Sciences, Vijayawada",254961,1219020202,384,F,BCE,SVU,MopUp2,NO
1799,"Nimra Institute of Dental Sciences, Vijayawada",255608,1205070065,384,M,BCE,SVU,MopUp2,NO
1800,"Nimra Institute of Dental Sciences, Vijayawada",260255,1202030093,381,F,BCE,SVU,MopUp2,NO
1801,"Sibar Institute of Dental Sciences, Guntur",321838,1208010253,346,M,BCC,AU,MopUp2,NO
1802,"Sree Sai Dental College and Research Institute, Srikakulum",251724,1202020523,386,F,SC,SVU,MopUp2,NO
1803,"Sree Sai Dental College and Research Institute, Srikakulum",283365,1221020495,367,F,BCA,SVU,MopUp2,NO
1804,"Sree Sai Dental College and Research Institute, Srikakulum",322980,1212030040,346,F,BCD,SVU,MopUp2,NO
1805,"Sree Sai Dental College and Research Institute, Srikakulum",336059,1206060347,339,F,BCD,AU,MopUp2,NO
1806,"Sree Sai Dental College and Research Institute, Srikakulum",378619,1205150465,318,M,BCA,AU,MopUp2,NO
1807,"St. Joseph Dental College, Eluru",200051,1204050216,421,F,OC,SVU,MopUp2,NO
1808,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",285163,1204070256,366,F,BCA,SVU,MopUp3,NO
1809,"Care Dental College, Guntur",385045,1219010291,315,F,ST,SVU,MopUp3,NO
1810,"Care Dental College, Guntur",394428,1205220239,311,F,BCA,AU,MopUp3,NO
1811,"KIMS Dental College and Hospital, Amalapuram",325488,1203030174,344,F,BCD,SVU,MopUp3,NO
1812,"Lenora Institute of Dental Sciences, Rajamahendravaram",323513,1201080050,345,F,SC,AU,MopUp3,NO
1813,"Narayana Dental College and Hospital, Nellore",253173,1203020377,385,F,SC,SVU,MopUp3,NO
1814,"Nimra Institute of Dental Sciences, Vijayawada",263574,1219010029,379,F,BCE,SVU,MopUp3,NO
1815,"Nimra Institute of Dental Sciences, Vijayawada",266279,1221010746,377,F,BCE,SVU,MopUp3,NO
1816,"Nimra Institute of Dental Sciences, Vijayawada",268197,1202040231,376,F,BCE,SVU,MopUp3,NO
1817,"Sree Sai Dental College and Research Institute, Srikakulum",251819,1202011038,386,F,SC,SVU,MopUp3,NO
1818,"Sree Sai Dental College and Research Institute, Srikakulum",327608,1205130093,343,F,BCD,SVU,MopUp3,NO
1819,"Sree Sai Dental College and Research Institute, Srikakulum",336327,1206090029,339,F,BCD,AU,MopUp3,NO
1820,"C.K.S. Theja Institute of Dental Sciences and Research, Tirupathi",292200,1205100432,362,F,BCA,SVU,MopUp4,NO
1821,"Care Dental College, Guntur",391872,1204010993,312,F,ST,SVU,MopUp4,NO
1822,"Care Dental College, Guntur",396374,1201110034,310,F,BCA,AU,MopUp4,NO
1823,"KIMS Dental College and Hospital, Amalapuram",329821,1205050537,342,F,BCD,SVU,MopUp4,NO
1824,"Nimra Institute of Dental Sciences, Vijayawada",270289,1202050466,375,F,BCE,SVU,MopUp4,NO
1825,"Nimra Institute of Dental Sciences, Vijayawada",271433,1204040504,374,M,BCE,SVU,MopUp4,NO
1826,"Sree Sai Dental College and Research Institute, Srikakulum",256380,1205050185,383,F,SC,SVU,MopUp4,NO
1827,"Care Dental College, Guntur",402867,1205070596,307,F,BCA,AU,MOPUP5,NO
1828,"Nimra Institute of Dental Sciences, Vijayawada",271488,1204020458,374,F,BCE,SVU,MOPUP5,NO
1829,Sree Sai Dental College and Research Institute,257898,3113040046,382,F,SC,SVU,MOPUP5,NO
